OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-NY,USGS New York Water Science Center,USGS-391520077463101,AT 23096 UNNAMED EPHEMERAL TRIB TO FORGE RUN WV,Stream,,02070007,,,,,39.25570830000000,-77.7754388900000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,748,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,54,037,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01595300,"ABRAM CREEK AT OAKMONT, WV",Stream,,02070002,42.7,sq mi,,,39.36676569000000,-79.1789244900000,,Unknown,Unknown,Interpolated from MAP.,NAD83,1834.9,feet,.11,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,057,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01604500,"PATTERSON CREEK NEAR HEADSVILLE, WV",Stream,,02070002,221,sq mi,,,39.44314946000000,-78.8219649000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,624.90,feet,.13,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,057,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01608070,"SOUTH BRANCH POTOMAC RIVER NEAR MOOREFIELD, WV",Stream,,02070001,1216,sq mi,,,39.10391667000000,-78.9593056000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,764.15,feet,.09,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,031,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01608500,"SOUTH BRANCH POTOMAC RIVER NEAR SPRINGFIELD, WV",Stream,,02070001,1461,sq mi,,,39.44703879000000,-78.6541817000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,561.78,feet,.08,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,027,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01610195,"PARKER HOLLOW RUN AT NEEDMORE, WV","Lake, Reservoir, Impoundment",,02070003,6.7,sq mi,,,39.04277778000000,-78.7977778000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1538.06,feet,.15,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,031,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01611500,"CACAPON RIVER NEAR GREAT CACAPON, WV",Stream,,02070003,675,sq mi,,,39.58231580000000,-78.3097312000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,456.46,feet,.19,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,065,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01613030,"WARM SPRINGS RUN NEAR BERKELEY SPRINGS, WV",Stream,,02070004,6.68,sq mi,,,39.64058330000000,-78.2189444000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,576.48,feet,.19,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,065,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01614000,"BACK CREEK NEAR JONES SPRINGS, WV",Stream,,02070004,235,sq mi,,,39.51204187000000,-78.0372224000000,,.5,seconds,Interpolated from MAP.,NAD83,416.12,feet,.16,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,003,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01614043,"HARLAN RUN NEAR HEDGESVILLE, WV",Stream,,02070004,,,,,39.56975000000000,-77.9514167000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,389.2,feet,0.1,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,003,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01616392,"MILL CK AT LEE WHITACORE FARM NR INWOOD, WV",Stream,,02070004,,,,,39.34969444000000,-78.0726111000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,590.8,feet,0.2,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,003,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01616400,"MILL CREEK AT BUNKER HILL, WV",Stream,,02070004,21.0,sq mi,,,39.33462500000000,-78.0534361000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,532.52,feet,.21,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,003,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01616418,"Middle Creek at Darkesville, WV",Stream,,02070004,,,,,39.37344444000000,-78.0210833000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,506.3,feet,0.1,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,003,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01616500,"OPEQUON CREEK NEAR MARTINSBURG, WV",Stream,,02070004,272,sq mi,,,39.42371047000000,-77.9386084000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,354.67,feet,.08,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,003,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01616854,"TUSCARORA CK AT HAMMOND FARM NR MARTINSBURG, WV",Stream,,02070004,,,,,39.45638889000000,-78.0412778000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,589.7,feet,.17,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,003,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01618100,"ROCKYMARSH RUN AT SCRABBLE, WV",Stream,,02070004,16.0,sq mi,,,39.48308330000000,-77.8318333000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,362.03,feet,.12,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,037,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01636456,"BULLSKIN RUN AT CS NATURE PRES NR CHARLES TOWN, WV",Stream,,02070007,,,,,39.24333330000000,-77.9286388900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,536.5,feet,.1,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,037,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-01636500,"SHENANDOAH RIVER AT MILLVILLE, WV",Stream,,02070007,3041,sq mi,,,39.28204576000000,-77.7891606000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,292.34,feet,.13,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,54,037,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-03069880,"BUFFALO CREEK NEAR ROWLESBURG, WV",Stream,,05020004,12.4,sq mi,,,39.28871240000000,-79.7042306000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,1639.38,feet,10,feet,Interpolated from topographic map.,NAVD88,US,54,077,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-385740079065201,MILL CREEK NR MOUTH,Stream,,02070001,,,,,38.96122145000000,-79.1142012000000,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,54,023,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-390217079272201,Tuc-0125,Well,,05020004,,,,,39.03805556000000,-79.4561111000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,3240,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,093,Mississippian aquifers,,Greenbrier Limestone,,199911,250,ft,250,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-390235079240301,Tuc-0124,Well,,05020004,,,,,39.04305556000000,-79.4008333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,3270,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,093,Mississippian aquifers,,Greenbrier Limestone,,199310,100,ft,100,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-390303079263301,Tuc-0129,Well,,05020004,,,,,39.05091667000000,-79.4423888900000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,3230,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,54,093,,,Greenbrier Limestone,,,45,ft,45,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-390324079232501,Tuc-0085(Sand Spring),Spring,,05020004,,,,,39.05677550000000,-79.3900476000000,24000,5,seconds,Interpolated from MAP.,NAD83,3240.00,feet,002,feet,Altimeter.,NGVD29,US,54,093,Mississippian aquifers,,Greenbrier Limestone,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-390333078370801,Hrd-0301,Well,,02070003,,,,,39.05918330000000,-78.6187806000000,24000,.1,seconds,Interpolated from MAP.,NAD83,1165,feet,10,feet,Interpolated from topographic map.,NAVD88,US,54,031,Valley and Ridge aquifers,,Helderberg Group,Unconfined single aquifer,20040211,160,ft,160,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-390820079304039,F09.0N FK BLACKWATER R @ HWY 27 BR @ COKETON WV,Stream,,05020004,13.60,sq mi,,,39.13899660000000,-79.5108875000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,54,093,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-390853079424839,F12.0CLOVER RUN @ HWY 21 BR @ ST. GEORGE WV,Stream,,05020004,28.79,sq mi,,,39.14816060000000,-79.7131205000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,54,093,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391000079421039,F11.0MINEAR RUN @ HWY 5 BR @ ST. GEORGE WV,Stream,,05020004,11.83,sq mi,,,39.16677164000000,-79.7025645900000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,54,093,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391031079362101,Tuc-0127,Well,,05020004,,,,,39.17530556000000,-79.6058056000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1700,feet,20,feet,Interpolated from Digital Elevation Model,NGVD29,US,54,093,,,Chemung Formation,,1965,60,ft,60,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391108079354239,F10.0HORSESHOE RUN @ HWY 9 BR @ LEAD MINE WV,Stream,,05020004,38.77,sq mi,,,39.18566170000000,-79.5947811000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,54,093,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391649079441701,Pre-0124,Well,,05020004,,,,,39.28037918000000,-79.7378440000000,24000,1,seconds,Interpolated from MAP.,NAD83,1880.00,feet,20,feet,Interpolated from topographic map.,NGVD29,US,54,077,Valley and Ridge aquifers,,Chemung Formation,,,205,ft,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391733077471001,"FLOWING SPRING RUN AT MILLVILLE, WV",Stream,,02070007,8.66,sq mi,,,39.29252778000000,-77.7862500000000,,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,54,037,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391740077473301,Jef-0465,Well,,02070007,,,,,39.29454560000000,-77.7922161900000,24000,1,seconds,Interpolated from MAP.,NAD83,360.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,037,Valley and Ridge aquifers,,Waynesboro Formation,,19620101,125,ft,125,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391815077575101,Jef-0484,Well,,02070004,,,,,39.30426796000000,-77.9638863000000,24000,1,seconds,Interpolated from MAP.,NAD83,515.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,037,Valley and Ridge aquifers,,Beekmantown Group,,19670101,185,ft,185,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391851078265401,Hmp-0370S,Spring,,02070003,,,,,39.31426698000000,-78.4480638000000,24000,1,seconds,Interpolated from MAP.,NAD83,920.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,027,Valley and Ridge aquifers,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391914079425401,Pre-0173,Well,,05020004,,,,,39.32044444000000,-79.7150000000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1560,feet,20,feet,Interpolated from Digital Elevation Model,NGVD29,US,54,077,,,Conemaugh Formation,,,57,ft,57,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391915077502801,Jef-0711,Well,,02070007,,,,,39.32091667000000,-77.8412222000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,474,feet,1,feet,Global Positioning System.,NGVD29,US,54,037,Valley and Ridge aquifers,,Conococheague Group,,19990719,293,ft,293,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391927079325901,Pre-0166,Well,,05020006,,,,,39.32406389000000,-79.5496333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,2630,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,077,Mississippian aquifers,,Pocono Formation,,19930913,100,ft,100,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391950078032900,Ber-0039(Lefevre Spring),Spring,,02070004,,,,,39.33155556000000,-78.0579722000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,555,feet,5,feet,Interpolated from topographic map.,NGVD29,US,54,003,Valley and Ridge aquifers,,Rockdale Run Formation,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-391958079520739,C26.0L SANDY CR @ HWY 92/14 BR @ EVANSVILLE WV,Stream,,05020001,25.43,sq mi,,,39.33287277000000,-79.8684035000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,54,077,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392010077455201,Jef-0504S,Spring,,02070004,,,,,39.33621179000000,-77.7641600900000,24000,5,seconds,Interpolated from MAP.,NAD83,400.00,feet,20,feet,Interpolated from topographic map.,NGVD29,US,54,037,Valley and Ridge aquifers,,Tomstown Dolomite,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392012077474402,Jef-0805,Well: Multiple wells,,02070004,,,,,39.33668056000000,-77.7954222000000,,.1,seconds,Interpolated from Digital MAP.,NAD83,430,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,54,037,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392054077522301,Jef-0713,Well,,02070004,,,,,39.34825000000000,-77.8731667000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,589,feet,1,feet,Global Positioning System.,NGVD29,US,54,037,Valley and Ridge aquifers,,Conococheague Group,,1987,360,ft,360,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392105079394839,F14.0SALTLICK CR @ RR BR @ ROWLESBURG WV,Stream,,05020004,34.60,sq mi,,,39.35148650000000,-79.6631147000000,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,54,077,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392115077503201,Jef-0472,Well,,02070004,,,,,39.35426710000000,-77.8419395000000,24000,1,seconds,Interpolated from MAP.,NAD83,570.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,037,Valley and Ridge aquifers,,Conococheague Group,,19660101,445,ft,445,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392119077514801,Jef-0714,Well,,02070004,,,,,39.35538889000000,-77.8633056000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,570,feet,1,feet,Global Positioning System.,NGVD29,US,54,037,Valley and Ridge aquifers,,Conococheague Group,,1990,355,ft,355,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392148077444201,Jef-0640,Well,,02070004,,,,,39.36333330000000,-77.7450000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,300,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,037,Valley and Ridge aquifers,,Tomstown Dolomite,,,100,ft,100,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392158077525301,Jef-0578,Well,,02070004,,,,,39.36634167000000,-77.8815722000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,600,feet,010,feet,Interpolated from topographic map.,NAVD88,US,54,037,Valley and Ridge aquifers,,Conococheague Group,Unconfined single aquifer,19990319,300.0,ft,300.0,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392315078373801,Hmp-0394,Well,,02070003,,,,,39.38760830000000,-78.6272000000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,1098,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,54,027,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392424078085501,Ber-0463,Well,,02070004,,,,,39.40676570000000,-78.1483357000000,24000,1,seconds,Interpolated from MAP.,NAD83,540.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,003,Valley and Ridge aquifers,,Marcellus Shale,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392438077473401,Jef-0726,Well,,02070004,,,,,39.41061110000000,-77.7928611000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,407,feet,1,feet,Global Positioning System.,NGVD29,US,54,037,Valley and Ridge aquifers,,Elbrook Formation,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392454077542701,Ber-0857,Well: Multiple wells,,02070004,,,,,39.41511110000000,-77.9075778000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,486,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,54,003,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392458077502201,Jef-0649,Well,,02070004,,,,,39.41611110000000,-77.8395278000000,,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,525,feet,1,feet,Global Positioning System.,NGVD29,US,54,037,Valley and Ridge aquifers,,Elbrook Formation,,,232,ft,232,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392541078555401,Min-0176,Well,,02070002,,,,,39.42800000000000,-78.9316944000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,960,feet,10,feet,Interpolated from Digital Elevation Model,NGVD29,US,54,057,,,Onesquethaw Formation,,,650,ft,650,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392654078355302,Hmp-0329,Well,,02070003,,,,,39.44842810000000,-78.5977913000000,,1,seconds,Interpolated from MAP.,NAD83,1220.00,feet,50,feet,Interpolated from topographic map.,NGVD29,US,54,027,,,,,19680101,640,ft,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392812077585900,Ber-0251(Kilmer Spring),Spring,,02070004,,,,,39.47065400000000,-77.9833319000000,24000,1,seconds,Interpolated from MAP.,NAD83,480,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,003,Valley and Ridge aquifers,,Beekmantown Group,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392951079492701,Pre-0160,Well,,05020003,,,,,39.49758560000000,-79.8239497000000,24000,1,seconds,Interpolated from MAP.,NAD83,1700.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,077,Pennsylvanian aquifers,,,,1965,110,ft,110,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-392952079492201,Pre-0176,Well,,05020003,,,,,39.49766667000000,-79.8227778000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1710,feet,10,feet,Interpolated from Digital Elevation Model,NGVD29,US,54,077,,,Conemaugh Formation,,,200,ft,200,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-393059079483739,E09.0DECKERS CR @ HWY 27 BR @ REEDSVILLE WV,Stream,,05020003,13.73,sq mi,,,39.51647385000000,-79.8100595000000,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,54,077,,,,,,,,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-393106078513401,Min-0171,Well,,02070002,,,,,39.51819444000000,-78.8595556000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1500,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,057,Valley and Ridge aquifers,,Oriskany Formation,,1992,420,ft,420,ft,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-393418078132201,Mrg-0070,Well,,02070004,,,,,39.57176136000000,-78.2225066000000,24000,1,seconds,Interpolated from MAP.,NAD83,640.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,065,Valley and Ridge aquifers,,Upper-Middle Devonian Series,,1983,100,ft,,,NWIS
USGS-WV,USGS West Virginia Water Science Center,USGS-393420078131702,Mrg-0072,Well,,02070004,,,,,39.57231690000000,-78.2211177000000,24000,1,seconds,Interpolated from MAP.,NAD83,635.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,54,065,Valley and Ridge aquifers,,Upper-Middle Devonian Series,,198506,100,ft,,,NWIS
