OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-MD,USGS Maryland Water Science Center,USGS-383644077220301,VA-ForestParksHS-2,Well,,02070011,,,,,38.61222220000000,-77.3675000000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,283,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,153,,,,,,96,ft,96,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383645078452101,40S  2,Well,,02070006,,,,,38.61261900000000,-78.7555775000000,24000,5,seconds,Interpolated from MAP.,NAD83,1075,feet,10,feet,Interpolated from topographic map.,NGVD29,US,51,165,Valley and Ridge aquifers,,Conococheague Formation,,1989,150,ft,150,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383653077203701,51S 18,Well,,02070011,,,,,38.61480556000000,-77.3436111000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,215,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,153,Valley and Ridge aquifers,,Lower Cambrian Series,Unconfined single aquifer,20021010,71.23,ft,72,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383659077215501,51S 16,Well,,02070011,,,,,38.61633330000000,-77.3651667000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,282,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,153,Valley and Ridge aquifers,,Lower Cambrian Series,Unconfined single aquifer,20020916,119.97,ft,120,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383706077210801,51S 17,Well,,02070011,,,,,38.61833330000000,-77.3521667000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,205,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,153,Valley and Ridge aquifers,,Lower Cambrian Series,Unconfined single aquifer,20021010,55.01,ft,56,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383750077231201,51S 14,Well,,02070011,,,,,38.63066667000000,-77.3866667000000,24000,.01,seconds,Differentially corrected Global Positioning System.,NAD83,282,feet,5,feet,Global Positioning System.,NAVD88,US,51,153,Valley and Ridge aquifers,,Lower Cambrian Series,Unconfined single aquifer,20021009,54.48,ft,55,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383906077213701,52T 73,Well,,02070010,,,,,38.65166667000000,-77.3603333000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,348,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,153,Valley and Ridge aquifers,,Cambrian System,Unconfined single aquifer,20020923,67.08,ft,69,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383934077222601,52T 72,Well,,02070010,,,,,38.65952500000000,-77.3739388900000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,282,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,153,Valley and Ridge aquifers,,Cambrian System,Unconfined single aquifer,20020921,43.16,ft,44,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-383944077184901,52T 71,Well,,02070010,,,,,38.66226944000000,-77.3136250000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,265,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,153,Valley and Ridge aquifers,,Cambrian System,Unconfined single aquifer,20021005,76.18,ft,77,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384012077192101,52T 70,Well,,02070010,,,,,38.67006667000000,-77.3225500000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,284,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,153,Valley and Ridge aquifers,,Cambrian System,Unconfined single aquifer,20020922,58.88,ft,60,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384022077235601,51T 178,Well,,02070010,,,,,38.67301667000000,-77.3994500000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,407,feet,5,feet,Global Positioning System.,NGVD29,US,51,153,Piedmont and Blue Ridge crystalline-rock aquifers,,,,,134,ft,134,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384037078281201,43T  3,Well,,02070005,,,,,38.67706310000000,-78.4697303000000,24000,5,seconds,Interpolated from MAP.,NAD83,950,feet,10,feet,Interpolated from topographic map.,NGVD29,US,51,139,Valley and Ridge aquifers,,Beekmantown Group,,,146,ft,146,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384140077180501,52T 69,Well,,02070010,,,,,38.69450000000000,-77.3013333000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,231,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,153,Valley and Ridge aquifers,,Cambrian System,Unconfined single aquifer,20021004,61.23,ft,62,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384354077135801,53T 59,Well,,02070010,,,,,38.73165000000000,-77.2328333000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,245,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,059,Valley and Ridge aquifers,,Cambrian System,Unconfined single aquifer,20020924,78.85,ft,80,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384556078385101,41U  1,Well,,02070006,,,,,38.76566987000000,-78.6472377900000,24000,5,seconds,Interpolated from MAP.,NAD83,1130,feet,10,feet,Interpolated from topographic map.,NGVD29,US,51,171,Valley and Ridge aquifers,,Beekmantown Group,,1991,225,ft,235,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384600078383801,NAWQA Replacement for 41 U 1R,Well,,02070006,,,,,38.76666667000000,-78.6438888900000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,1053,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,171,,,,,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384626077202201,52U5R,Well,,02070010,,,,,38.77388889000000,-77.3394444000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,371,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,059,Piedmont and Blue Ridge crystalline-rock aquifers,,,Unconfined single aquifer,19821102,208,ft,208,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384723077492001,48U  24,Well,,02070010,,,,,38.78742778000000,-77.8198556000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,804,feet,5,feet,Global Positioning System.,NGVD29,US,51,061,Piedmont and Blue Ridge crystalline-rock aquifers,,Catoctin Formation,,1989,222,ft,222,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384854077251801,51U 145,Well,,02070010,,,,,38.81498330000000,-77.4216333000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,295,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,059,Valley and Ridge aquifers,,Cambrian System,Unconfined single aquifer,20021007,61.18,ft,62,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-384956077250301,51U 144,Well,,02070010,,,,,38.83216667000000,-77.4175000000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,312,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,059,Early Mesozoic basin aquifers,,Jurassic System,Unconfined single aquifer,20021008,81.60,ft,82,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385059077145001,53U  45,Well,,02070010,,,,,38.85005556000000,-77.2463194000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,358,feet,5,feet,Global Positioning System.,NGVD29,US,51,059,Piedmont and Blue Ridge crystalline-rock aquifers,,,,1961,105,ft,105,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385252077182501,52V22R,Well,,02070008,,,,,38.88138889000000,-77.3069444000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,430,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,059,Piedmont and Blue Ridge crystalline-rock aquifers,,,Unconfined single aquifer,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385305077162101,52V 24,Well,,02070010,,,,,38.88476667000000,-77.2724667000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,351,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,059,Valley and Ridge aquifers,,Cambrian System,Unconfined single aquifer,20021114,46.15,ft,47,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385311077215001,52V 25,Well,,02070008,,,,,38.88633330000000,-77.3638833000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,408,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,059,Valley and Ridge aquifers,,Lower Cambrian Series,Unconfined single aquifer,20021215,61.63,ft,65,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385425077165601,53 V  14R,Well,,02070008,,,,,38.90694444000000,-77.2822222000000,24000,1,seconds,Interpolated from MAP.,NAD83,410,feet,10,feet,Interpolated from topographic map.,NAVD88,US,51,059,Piedmont and Blue Ridge crystalline-rock aquifers,,,Unconfined single aquifer,,,,,,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385521078281601,43V  2,Well,,02070006,,,,,38.92261060000000,-78.4708418000000,24000,5,seconds,Interpolated from MAP.,NAD83,890,feet,10,feet,Interpolated from topographic map.,NGVD29,US,51,171,Valley and Ridge aquifers,,Beekmantown Group,,,164,ft,164,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385534077543401,47V   1,Well,,02070008,,,,,38.89298330000000,-77.9088611000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,559,feet,10,feet,Global Positioning System.,NGVD29,US,51,061,Piedmont and Blue Ridge crystalline-rock aquifers,,,,,71,ft,71,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385851077390201,49V  90,Well,,02070008,,,,,38.98102500000000,-77.6514250000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,453,feet,10,feet,Global Positioning System.,NGVD29,US,51,107,Piedmont and Blue Ridge crystalline-rock aquifers,,Catoctin Formation,,,162,ft,162,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-385930077215901,52V 23,Well,,02070008,,,,,38.99171667000000,-77.3662667000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,275,feet,5,feet,Interpolated from topographic map.,NAVD88,US,51,059,Early Mesozoic basin aquifers,,Jurassic System,Unconfined single aquifer,20021113,120.43,ft,121,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-390339078070901,46W176,Well,,02070007,,,,,39.06094026000000,-78.1188880000000,24000,5,seconds,Interpolated from MAP.,NAD83,630,feet,10,feet,Interpolated from topographic map.,NGVD29,US,51,043,Valley and Ridge aquifers,,Beekmantown Group,,19890124,290,ft,290,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-390437077430601,49W  11,Well,,02070008,,,,,39.07773330000000,-77.7170194000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,443,feet,5,feet,Global Positioning System.,NGVD29,US,51,107,Piedmont and Blue Ridge crystalline-rock aquifers,,,,,124,ft,124,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-390700078151801,44W 20,Well,,02070004,,,,,39.11666667000000,-78.2550000000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,890,feet,10,feet,Global Positioning System.,NAVD88,US,51,069,Valley and Ridge aquifers,,,,19981201,360,ft,360,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-390946077461001,48X  19,Well,,02070008,,,,,39.16289167000000,-77.7690833000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,669,feet,10,feet,Interpolated from topographic map.,NGVD29,US,51,107,Piedmont and Blue Ridge crystalline-rock aquifers,,,,1974,200,ft,200,ft,NWIS
USGS-MD,USGS Maryland Water Science Center,USGS-391930077375101,49Y   2,Well,,02070008,,,,,39.25802500000000,-77.6304750000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,468,feet,5,feet,Global Positioning System.,NGVD29,US,51,107,Piedmont and Blue Ridge crystalline-rock aquifers,,Wissahickon Schist,,1971,156,ft,156,ft,NWIS
USGS-NC,USGS North Carolina Water Science Center,USGS-02043016,"BACK BAY BELOW RAGGED ISLAND NEAR BACK BAY, VA",Stream,,03010205,67.2,sq mi,,,36.61750000000000,-75.9420000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,810,,,,,,,,,,NWIS
USGS-NC,USGS North Carolina Water Science Center,USGS-02043270,"NORTH LANDING RIVER NEAR CREEDS, VA",Stream,,03010205,,,,,36.61611110000000,-76.0491667000000,,1,seconds,Interpolated from MAP.,NAD83,10,feet,1,feet,Unknown.,NGVD29,US,51,810,,,,,,,,,,NWIS
USGS-NC,USGS North Carolina Water Science Center,USGS-363529076291801,"LU-12A AT GREAT DISMAL SWAMP, VA",Well,,03010205,,,,,36.59138889000000,-76.4883333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,15,feet,3,feet,Interpolated from topographic map.,NGVD29,US,51,800,Northern Atlantic Coastal Plain aquifer system,,Dismal Swamp Peat,Unconfined single aquifer,20060912,3.9,ft,5,ft,NWIS
USGS-NC,USGS North Carolina Water Science Center,USGS-363948076112601,"LU-02A NR CHESAPEAKE, VA SURFICIAL",Well,,03010205,,,,,36.66325000000000,-76.1905833000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,17.5,feet,3,feet,Interpolated from topographic map.,NGVD29,US,51,550,Northern Atlantic Coastal Plain aquifer system,,Quaternary System,Unconfined single aquifer,20020309,24.5,ft,25,ft,NWIS
USGS-NC,USGS North Carolina Water Science Center,USGS-364535076041201,"LU-001 VA BCH NR PRINC ANN, VA SURFICIAL",Well,,03010205,,,,,36.75987179000000,-76.0696547900000,24000,1,seconds,Interpolated from MAP.,NAD83,14,feet,3,feet,Interpolated from topographic map.,NGVD29,US,51,810,Northern Atlantic Coastal Plain aquifer system,,Quaternary System,Unconfined single aquifer,19931116,10.0,ft,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-371250080511401,AT 22014 DISMAL CREEK VA,Stream,,05050002,,,,,37.21412220000000,-80.8540417000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,2431,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,071,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-372052080193001,AT 23047.5 UNNAMED INTERMIT TRIB TO CRAIG CR VA,Stream,,02080201,,,,,37.34788610000000,-80.3250250000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1913,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,121,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-372242080034301,AT 23049 UNNAMED INTERMITTENT TRIB TO MASON CR VA,Stream,,03010101,,,,,37.37854444000000,-80.0620888900000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1358,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,161,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-372300080140301,AT 23048 UNNAMED INTERMITTENT TRIB AT CRAIG CR VA,Stream,,02080201,,,,,37.38351389000000,-80.2343833000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1507,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,045,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-372342079501901,AT 23051.5 UNNAMED INTERMIT TRIB TO GLADE CR VA,Stream,,03010101,,,,,37.39503610000000,-79.8386278000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1659,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,023,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-372350080282801,AT 22015 WAR SPUR BROOK VA,Stream,,02080201,,,,,37.39735830000000,-80.4745694000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,2346,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,071,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-372352079543301,AT 22016 UNNAMED TRIBUTARY TO TINKER CREEK VA,Stream,,03010101,,,,,37.39792500000000,-79.9093194000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1193,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,023,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-372851079392801,AT 22017 NORTH FORK GOOSE CREEK VA,Stream,,03010101,,,,,37.48094720000000,-79.6579028000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,2079,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,019,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-372938079324601,AT 23051 CORNELIUS CREEK VA,Stream,,02080201,,,,,37.49411944000000,-79.5461472000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,3053,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,023,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-374019079200601,AT 23052 ENCHANTED CREEK VA,Stream,,02080203,,,,,37.67219720000000,-79.3351583000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,2117,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,009,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-374337079141001,AT 22018 UNNAMED TRIB TO SOUTH FORK BUFFALO R VA,Stream,,02080203,,,,,37.72697220000000,-79.2362417000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,2754,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,009,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-374716079091401,AT 23054.5 GREASY SPRING BROOK VA,Stream,,02080203,,,,,37.78781944000000,-79.1539361000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,2467,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,009,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-374716079111501,AT 23054 STATONS CR VA,Stream,,02080203,,,,,37.78779444000000,-79.1877388900000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,3015,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,009,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-375009079013301,AT 22019 UNNAMED TRIBUTARY TO TYE RIVER VA,Stream,,02080203,,,,,37.83607778000000,-79.0258861000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1093,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,125,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-375343078582501,AT 23055 UNNAMED INTERMIT TRIB TO S FK ROCKFISH R,Stream,,02080203,,,,,37.89528610000000,-78.9737556000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,1602,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,125,,,,,,,,,,NWIS
USGS-NY,USGS New York Water Science Center,USGS-380057078523401,AT 23057.5 UNNAMED TRIBUTARY TO WILLIAMS CREEK VA,Stream,,02080203,,,,,38.01595278000000,-78.8762361000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,2102,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,125,,,,,,,,,,NWIS
